,item_id,unknown,Action,Adventure,Animation,Children's,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,year_category,month_sin,month_cos
215,216,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1980s,0.49999999999999994,0.8660254037844387
216,217,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1990s,0.49999999999999994,0.8660254037844387
217,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1990s,0.49999999999999994,0.8660254037844387
218,219,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1980s,0.49999999999999994,0.8660254037844387
219,220,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1990s,-0.5000000000000004,0.8660254037844384
220,221,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1990s,-0.5000000000000004,0.8660254037844384
221,222,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1990s,-0.5000000000000004,0.8660254037844384
222,223,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1990s,-0.5000000000000004,0.8660254037844384
223,224,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1990s,-0.5000000000000004,0.8660254037844384
224,225,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1990s,-0.5000000000000004,0.8660254037844384
225,226,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1990s,0.49999999999999994,0.8660254037844387
226,227,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1990s,0.49999999999999994,0.8660254037844387
227,228,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1980s,0.49999999999999994,0.8660254037844387
228,229,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1980s,0.49999999999999994,0.8660254037844387
229,230,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1980s,0.49999999999999994,0.8660254037844387
230,231,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1990s,0.49999999999999994,0.8660254037844387
231,232,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1980s,0.49999999999999994,0.8660254037844387
232,233,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990s,0.49999999999999994,0.8660254037844387
233,234,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1970s,0.49999999999999994,0.8660254037844387
234,235,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1990s,-2.4492935982947064e-16,1.0
235,236,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1990s,-2.4492935982947064e-16,1.0
236,237,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1990s,-2.4492935982947064e-16,1.0
237,238,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1980s,0.49999999999999994,0.8660254037844387
238,239,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1990s,0.49999999999999994,0.8660254037844387
239,240,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1990s,-2.4492935982947064e-16,1.0
240,241,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1990s,0.49999999999999994,0.8660254037844387
241,242,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1990s,0.49999999999999994,0.8660254037844387
242,243,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1990s,1.0,6.123233995736766e-17
243,244,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1990s,1.0,6.123233995736766e-17
244,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1990s,1.0,6.123233995736766e-17
245,246,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1990s,0.49999999999999994,0.8660254037844387
246,247,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990s,1.0,6.123233995736766e-17
247,248,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1990s,0.8660254037844387,-0.4999999999999998
248,249,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1990s,0.49999999999999994,-0.8660254037844387
249,250,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1990s,0.49999999999999994,-0.8660254037844387
250,251,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1990s,-0.4999999999999997,-0.8660254037844388
251,252,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1990s,0.49999999999999994,-0.8660254037844387
252,253,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1990s,1.2246467991473532e-16,-1.0
253,254,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1990s,1.2246467991473532e-16,-1.0
254,255,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1990s,1.2246467991473532e-16,-1.0
255,256,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1990s,1.2246467991473532e-16,-1.0
256,257,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1990s,-0.4999999999999997,-0.8660254037844388
257,258,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1990s,-0.4999999999999997,-0.8660254037844388
258,259,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1990s,0.49999999999999994,0.8660254037844387
259,260,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1990s,0.49999999999999994,0.8660254037844387
260,261,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1990s,-0.8660254037844384,-0.5000000000000004
261,262,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1990s,-0.8660254037844384,-0.5000000000000004
262,263,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990s,-0.8660254037844384,-0.5000000000000004
263,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1990s,-0.8660254037844384,-0.5000000000000004
264,265,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1990s,0.49999999999999994,0.8660254037844387
265,266,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990s,-0.8660254037844384,-0.5000000000000004
266,267,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
267,268,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1990s,0.49999999999999994,0.8660254037844387
268,269,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1990s,0.49999999999999994,0.8660254037844387
269,270,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1990s,0.49999999999999994,0.8660254037844387
270,271,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1990s,0.49999999999999994,0.8660254037844387
271,272,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1990s,0.49999999999999994,0.8660254037844387
272,273,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1990s,0.49999999999999994,0.8660254037844387
273,274,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1990s,0.49999999999999994,0.8660254037844387
274,275,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1990s,0.49999999999999994,0.8660254037844387
275,276,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1990s,0.49999999999999994,0.8660254037844387
276,277,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1990s,0.49999999999999994,0.8660254037844387
277,278,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1990s,0.49999999999999994,0.8660254037844387
278,279,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1990s,0.49999999999999994,0.8660254037844387
279,280,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1990s,1.0,6.123233995736766e-17
280,281,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1990s,0.49999999999999994,0.8660254037844387
281,282,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1990s,-0.4999999999999997,-0.8660254037844388
282,283,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1990s,-0.8660254037844384,-0.5000000000000004
283,284,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1990s,-0.8660254037844384,-0.5000000000000004
284,285,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1990s,-0.8660254037844386,0.5000000000000001
285,286,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1990s,-0.5000000000000004,0.8660254037844384
286,287,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1990s,-2.4492935982947064e-16,1.0
287,288,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1990s,-2.4492935982947064e-16,1.0
288,289,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1990s,-2.4492935982947064e-16,1.0
289,290,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1990s,0.49999999999999994,0.8660254037844387
290,291,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1990s,0.8660254037844386,0.5000000000000001
291,292,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1990s,0.8660254037844386,0.5000000000000001
292,293,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1990s,0.8660254037844386,0.5000000000000001
293,294,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1990s,1.0,6.123233995736766e-17
294,295,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1990s,0.49999999999999994,-0.8660254037844387
295,296,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1990s,0.49999999999999994,-0.8660254037844387
296,297,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1990s,0.49999999999999994,0.8660254037844387
297,298,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1990s,1.2246467991473532e-16,-1.0
298,299,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1990s,-0.8660254037844384,-0.5000000000000004
299,300,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1990s,0.49999999999999994,0.8660254037844387
300,301,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1990s,-1.0,-1.8369701987210297e-16
301,302,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1990s,0.49999999999999994,0.8660254037844387
302,303,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1990s,0.49999999999999994,0.8660254037844387
303,304,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990s,-1.0,-1.8369701987210297e-16
304,305,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1990s,0.49999999999999994,0.8660254037844387
305,306,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1990s,0.49999999999999994,0.8660254037844387
306,307,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1990s,0.49999999999999994,0.8660254037844387
307,308,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1990s,0.49999999999999994,0.8660254037844387
308,309,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1990s,0.49999999999999994,0.8660254037844387
309,310,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1990s,0.49999999999999994,0.8660254037844387
310,311,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1990s,0.49999999999999994,0.8660254037844387
311,312,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1990s,0.49999999999999994,0.8660254037844387
312,313,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1990s,0.49999999999999994,0.8660254037844387
313,314,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990s,0.49999999999999994,0.8660254037844387
314,315,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1990s,-0.8660254037844386,0.5000000000000001
315,316,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1990s,-2.4492935982947064e-16,1.0
316,317,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1990s,0.49999999999999994,0.8660254037844387
317,318,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1990s,0.49999999999999994,0.8660254037844387
318,319,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1990s,-2.4492935982947064e-16,1.0
319,320,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1990s,-2.4492935982947064e-16,1.0
320,321,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1990s,-2.4492935982947064e-16,1.0
321,322,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1990s,0.8660254037844387,-0.4999999999999998
322,323,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1990s,0.8660254037844386,0.5000000000000001
323,324,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1990s,0.8660254037844386,0.5000000000000001
324,325,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1990s,1.0,6.123233995736766e-17
325,326,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1990s,0.49999999999999994,0.8660254037844387
326,327,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1990s,0.49999999999999994,0.8660254037844387
327,328,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1990s,-0.8660254037844384,-0.5000000000000004
328,329,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1990s,0.49999999999999994,0.8660254037844387
329,330,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1990s,0.49999999999999994,0.8660254037844387
330,331,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1990s,-1.0,-1.8369701987210297e-16
331,332,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1990s,0.49999999999999994,0.8660254037844387
332,333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1990s,0.49999999999999994,0.8660254037844387
333,334,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1990s,0.49999999999999994,0.8660254037844387
334,335,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1990s,0.49999999999999994,0.8660254037844387
335,336,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1990s,0.49999999999999994,0.8660254037844387
336,337,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1990s,0.49999999999999994,0.8660254037844387
337,338,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1990s,0.49999999999999994,0.8660254037844387
338,339,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1990s,0.49999999999999994,0.8660254037844387
339,340,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1990s,0.49999999999999994,0.8660254037844387
340,341,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1990s,0.49999999999999994,0.8660254037844387
341,342,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1990s,0.49999999999999994,0.8660254037844387
342,343,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1990s,0.49999999999999994,0.8660254037844387
343,344,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1990s,-2.4492935982947064e-16,1.0
344,345,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1990s,0.49999999999999994,0.8660254037844387
345,346,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1990s,0.49999999999999994,0.8660254037844387
346,347,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1990s,0.49999999999999994,0.8660254037844387
347,348,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1990s,0.49999999999999994,0.8660254037844387
348,349,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1990s,0.49999999999999994,0.8660254037844387
349,350,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1990s,0.49999999999999994,0.8660254037844387
350,351,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1990s,0.49999999999999994,0.8660254037844387
351,352,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1990s,0.49999999999999994,0.8660254037844387
352,353,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1990s,0.49999999999999994,0.8660254037844387
353,354,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1990s,0.8660254037844386,0.5000000000000001
354,355,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1990s,0.8660254037844386,0.5000000000000001
355,356,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1990s,0.49999999999999994,0.8660254037844387
356,357,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1970s,0.49999999999999994,0.8660254037844387
357,358,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1990s,-0.8660254037844384,-0.5000000000000004
358,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1990s,0.49999999999999994,0.8660254037844387
359,360,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1990s,0.49999999999999994,0.8660254037844387
360,361,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1990s,0.49999999999999994,0.8660254037844387
361,362,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1990s,0.8660254037844386,0.5000000000000001
362,363,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990s,0.49999999999999994,0.8660254037844387
363,364,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1990s,0.49999999999999994,0.8660254037844387
364,365,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1990s,0.49999999999999994,0.8660254037844387
365,366,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1990s,0.49999999999999994,0.8660254037844387
366,367,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1990s,0.49999999999999994,0.8660254037844387
367,368,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1990s,0.49999999999999994,0.8660254037844387
368,369,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1990s,0.8660254037844386,0.5000000000000001
369,370,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1990s,0.8660254037844386,0.5000000000000001
370,371,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1990s,0.8660254037844386,0.5000000000000001
371,372,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1990s,0.49999999999999994,0.8660254037844387
372,373,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1990s,0.49999999999999994,0.8660254037844387
373,374,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990s,0.49999999999999994,0.8660254037844387
374,375,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1990s,0.49999999999999994,0.8660254037844387
375,376,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1990s,0.49999999999999994,0.8660254037844387
376,377,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1990s,0.49999999999999994,0.8660254037844387
377,378,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1990s,0.49999999999999994,0.8660254037844387
378,379,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1990s,0.49999999999999994,0.8660254037844387
379,380,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1990s,0.49999999999999994,0.8660254037844387
380,381,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1990s,0.49999999999999994,0.8660254037844387
381,382,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1990s,0.49999999999999994,0.8660254037844387
382,383,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1990s,0.49999999999999994,0.8660254037844387
383,384,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1990s,0.49999999999999994,0.8660254037844387
384,385,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1990s,0.49999999999999994,0.8660254037844387
385,386,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1990s,0.49999999999999994,0.8660254037844387
386,387,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1990s,0.49999999999999994,0.8660254037844387
387,388,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1990s,0.49999999999999994,0.8660254037844387
388,389,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990s,0.49999999999999994,0.8660254037844387
389,390,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1990s,0.49999999999999994,0.8660254037844387
390,391,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1990s,0.49999999999999994,0.8660254037844387
391,392,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1990s,0.49999999999999994,0.8660254037844387
392,393,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1990s,0.49999999999999994,0.8660254037844387
393,394,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1990s,0.49999999999999994,0.8660254037844387
394,395,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1990s,0.49999999999999994,0.8660254037844387
395,396,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1990s,0.49999999999999994,0.8660254037844387
396,397,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990s,0.49999999999999994,0.8660254037844387
397,398,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1990s,0.49999999999999994,0.8660254037844387
398,399,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1990s,0.49999999999999994,0.8660254037844387
399,400,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1990s,0.49999999999999994,0.8660254037844387
400,401,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1990s,0.49999999999999994,0.8660254037844387
401,402,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1990s,0.49999999999999994,0.8660254037844387
402,403,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1980s,0.49999999999999994,0.8660254037844387
403,404,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1940s,0.49999999999999994,0.8660254037844387
404,405,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1990s,0.49999999999999994,-0.8660254037844387
405,406,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1990s,-0.8660254037844386,0.5000000000000001
406,407,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1990s,0.49999999999999994,-0.8660254037844387
407,408,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1990s,0.8660254037844387,-0.4999999999999998
408,409,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1990s,-0.8660254037844384,-0.5000000000000004
409,410,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1990s,-0.4999999999999997,-0.8660254037844388
410,411,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1990s,1.2246467991473532e-16,-1.0
411,412,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1990s,-0.8660254037844384,-0.5000000000000004
412,413,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1990s,-0.4999999999999997,-0.8660254037844388
413,414,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1980s,0.49999999999999994,0.8660254037844387
414,415,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1970s,0.49999999999999994,0.8660254037844387
415,416,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1950s,0.49999999999999994,0.8660254037844387
416,417,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1960s,0.49999999999999994,0.8660254037844387
417,418,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1950s,0.49999999999999994,0.8660254037844387
418,419,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1960s,0.49999999999999994,0.8660254037844387
419,420,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1950s,0.49999999999999994,0.8660254037844387
420,421,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1990s,-0.8660254037844386,0.5000000000000001
421,422,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1990s,0.49999999999999994,0.8660254037844387
422,423,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1980s,0.49999999999999994,0.8660254037844387
423,424,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1990s,0.49999999999999994,0.8660254037844387
424,425,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1990s,0.49999999999999994,0.8660254037844387
425,426,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1980s,0.49999999999999994,0.8660254037844387
426,427,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1960s,0.49999999999999994,0.8660254037844387
427,428,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1970s,0.49999999999999994,0.8660254037844387
428,429,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1950s,0.49999999999999994,0.8660254037844387
429,430,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1930s,0.49999999999999994,0.8660254037844387
430,431,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1980s,0.49999999999999994,0.8660254037844387
431,432,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1940s,0.49999999999999994,0.8660254037844387
